group	group_name	seqnames	start	end	width	strand	name	uniprot_id	abs_summit	pileup	p_value	fold_enrichment	q_value	ID	annotation	gene_symbol	geneChr	geneStart
2	mm_th2_r2	chr7	24884407	24884557	151	*	Gata3	P23772	24884450	12	11.0852	7.04607	7.44705	8737	Promoter (<=1kb)	Rps19	7	24884371
2	mm_th2_r2	chr7	24974934	24975160	227	*	Gata3	P23772	24975056	14	15.4425	9.23645	11.54458	8738	Promoter (2-3kb)	Rabac1	7	24969752
2	mm_th2_r2	chr7	25002713	25002851	139	*	Gata3	P23772	25002781	12	13.05683	8.20189	9.294	8739	Intron (ENSMUST00000102858.9/232975, intron 1 of 21)	Atp1a3	7	24978167
2	mm_th2_r2	chr7	25130641	25130891	251	*	Gata3	P23772	25130738	26	28.89388	13.76147	24.4051	8740	Promoter (1-2kb)	Pou2f2	7	25092520
2	mm_th2_r2	chr7	25209417	25209602	186	*	Gata3	P23772	25209488	16	15.2311	8.66463	11.34398	8741	Intron (ENSMUST00000206750.1/67379, intron 4 of 4)	Mir7048	7	25217668
2	mm_th2_r2	chr7	25297013	25297177	165	*	Gata3	P23772	25297054	8	7.72353	5.58659	4.34514	8742	Promoter (<=1kb)	Pafah1b3	7	25295049
2	mm_th2_r2	chr7	25386270	25386481	212	*	Gata3	P23772	25386382	13	14.56844	8.90585	10.71886	8743	Promoter (1-2kb)	Lipe	7	25383153
2	mm_th2_r2	chr7	25393907	25394097	191	*	Gata3	P23772	25393981	7	7.24587	5.35475	3.92606	8744	Promoter (1-2kb)	4732471J01Rik	7	25395414
2	mm_th2_r2	chr7	25402667	25402874	208	*	Gata3	P23772	25402756	13	14.06042	8.62069	10.23749	8745	Exon (ENSMUST00000074040.3/232983, exon 2 of 4)	Lipe	7	25379661
2	mm_th2_r2	chr7	25680569	25681051	483	*	Gata3	P23772	25680848	18	16.71649	9.02613	12.75289	8746	Promoter (<=1kb)	B9d2	7	25680780
2	mm_th2_r2	chr7	25689742	25690026	285	*	Gata3	P23772	25689842	13	13.2695	8.16327	9.49147	8747	Promoter (<=1kb)	Tgfb1	7	25688927
2	mm_th2_r2	chr7	27160171	27160301	131	*	Gata3	P23772	27160221	7	6.69335	5.04732	3.42596	8748	Exon (ENSMUST00000080058.10/112406, exon 3 of 6)	Cyp2t4	7	27155082
2	mm_th2_r2	chr7	27329051	27329207	157	*	Gata3	P23772	27329092	13	10.0979	6.22776	6.53151	8749	Intron (ENSMUST00000038618.12/108075, intron 7 of 32)	Ltbp4	7	27311715
2	mm_th2_r2	chr7	27332723	27332979	257	*	Gata3	P23772	27332852	30	32.00825	14.11658	27.39738	8750	Promoter (<=1kb)	Ltbp4	7	27311715
2	mm_th2_r2	chr7	27542895	27543038	144	*	Gata3	P23772	27542953	8	7.49683	5.45455	4.15342	8751	Promoter (<=1kb)	Pld3	7	27541740
2	mm_th2_r2	chr7	27698166	27698305	140	*	Gata3	P23772	27698207	9	10.30841	6.9494	6.72048	8752	Intron (ENSMUST00000120004.7/112415, intron 4 of 5)	Zfp607b	7	27692502
2	mm_th2_r2	chr7	27933471	27933739	269	*	Gata3	P23772	27933628	44	59.14697	24.05131	53.64823	8753	Distal Intergenic	Zfp974	7	27925753
2	mm_th2_r2	chr7	28148494	28148709	216	*	Gata3	P23772	28148597	10	10.10203	6.7734	6.53344	8754	Intron (ENSMUST00000059886.11/319482, intron 9 of 19)	9530053A07Rik	7	28129816
2	mm_th2_r2	chr7	28168790	28169162	373	*	Gata3	P23772	28168877	18	18.12664	9.88039	14.09322	8755	Promoter (<=1kb)	Fbl	7	28169710
2	mm_th2_r2	chr7	28383035	28383401	367	*	Gata3	P23772	28383204	45	47.39251	16.77608	42.24935	8756	Promoter (2-3kb)	Zfp36	7	28376784
2	mm_th2_r2	chr7	28430165	28430303	139	*	Gata3	P23772	28430244	8	7.72353	5.58659	4.34514	8757	Intron (ENSMUST00000208199.1/233033, intron 1 of 12)	Samd4b	7	28399522
2	mm_th2_r2	chr7	28442878	28443055	178	*	Gata3	P23772	28442973	9	8.76924	6.10874	5.30575	8758	Promoter (<=1kb)	Gmfg	7	28443107
2	mm_th2_r2	chr7	28446531	28446731	201	*	Gata3	P23772	28446645	9	9.40295	6.46831	5.88438	8759	3' UTR	Gmfg	7	28443107
2	mm_th2_r2	chr7	28473147	28473402	256	*	Gata3	P23772	28473268	11	11.82052	7.63359	8.13109	8760	Intron (ENSMUST00000040531.8/233033, intron 1 of 12)	Lrfn1	7	28458658
2	mm_th2_r2	chr7	28583009	28583139	131	*	Gata3	P23772	28583052	7	6.3522	4.84848	3.1338	8761	Intron (ENSMUST00000040531.8/233033, intron 1 of 12)	Pak4	7	28558821
2	mm_th2_r2	chr7	28665527	28665775	249	*	Gata3	P23772	28665650	12	10.6929	6.80628	7.08108	8762	Intron (ENSMUST00000208431.1/ENSMUST00000208431.1, intron 1 of 1)	Fbxo27	7	28692849
2	mm_th2_r2	chr7	28676720	28677032	313	*	Gata3	P23772	28676835	20	20.82138	10.92044	16.66585	8763	Intron (ENSMUST00000208431.1/ENSMUST00000208431.1, intron 1 of 1)	Fbxo27	7	28692849
2	mm_th2_r2	chr7	28677188	28677344	157	*	Gata3	P23772	28677220	13	11.80097	7.28029	8.11281	8764	Intron (ENSMUST00000208431.1/ENSMUST00000208431.1, intron 1 of 1)	Fbxo27	7	28692849
2	mm_th2_r2	chr7	28794018	28794150	133	*	Gata3	P23772	28794076	12	10.84612	6.90021	7.22288	8765	Promoter (2-3kb)	Rinl	7	28796938
2	mm_th2_r2	chr7	28800144	28800274	131	*	Gata3	P23772	28800238	7	5.93181	4.59506	2.77488	8766	Distal Intergenic	Rinl	7	28796972
2	mm_th2_r2	chr7	28808419	28808606	188	*	Gata3	P23772	28808499	18	17.48933	9.49525	13.48707	8767	Promoter (<=1kb)	Hnrnpl	7	28808541
2	mm_th2_r2	chr7	28820364	28820494	131	*	Gata3	P23772	28820384	9	7.32734	5.2356	4.00171	8768	Promoter (<=1kb)	Hnrnpl	7	28821213
2	mm_th2_r2	chr7	28863681	28863844	164	*	Gata3	P23772	28863782	13	9.70665	5.98546	6.16701	8769	Promoter (<=1kb)	Lgals7	7	28863853
2	mm_th2_r2	chr7	28867578	28867814	237	*	Gata3	P23772	28867670	24	23.52371	11.25112	19.2544	8770	Intron (ENSMUST00000207552.1/ENSMUST00000207552.1, intron 2 of 2)	Lgals7	7	28864455
2	mm_th2_r2	chr7	28987476	28987727	252	*	Gata3	P23772	28987653	10	8.95149	6.09081	5.46548	8771	Intron (ENSMUST00000208227.1/26411, intron 9 of 31)	Map4k1	7	28982861
2	mm_th2_r2	chr7	29026258	29026458	201	*	Gata3	P23772	29026369	14	14.70689	8.81316	10.84822	8772	Intron (ENSMUST00000214374.1/20190, intron 92 of 108)	Ryr1	7	29022099
2	mm_th2_r2	chr7	29134694	29134917	224	*	Gata3	P23772	29134793	47	59.96782	23.08802	54.4436	8773	Promoter (<=1kb)	Rasgrp4	7	29134851
2	mm_th2_r2	chr7	29343949	29344079	131	*	Gata3	P23772	29343972	8	8.41239	5.97213	4.9779	8774	Promoter (2-3kb)	Sipa1l3	7	29323426
2	mm_th2_r2	chr7	29953393	29953685	293	*	Gata3	P23772	29953569	12	12.59695	7.94136	8.85927	8775	Promoter (<=1kb)	Zfp74	7	29931711
2	mm_th2_r2	chr7	30050717	30050847	131	*	Gata3	P23772	30050771	8	8.94906	6.25446	5.46448	8776	Promoter (<=1kb)	Zfp14	7	30036891
2	mm_th2_r2	chr7	30099595	30099741	147	*	Gata3	P23772	30099616	6	6.2687	4.811	3.07167	8777	5' UTR	Zfp260	7	30095185
2	mm_th2_r2	chr7	30151861	30151991	131	*	Gata3	P23772	30151911	6	6.35191	4.85437	3.1338	8778	Exon (ENSMUST00000209150.1/ENSMUST00000209150.1, exon 1 of 1)	Zfp146	7	30162724
2	mm_th2_r2	chr7	30198525	30198777	253	*	Gata3	P23772	30198671	34	38.62038	16.42421	33.77692	8779	Promoter (<=1kb)	Capns1	7	30186942
2	mm_th2_r2	chr7	30219875	30220005	131	*	Gata3	P23772	30219945	8	8.94906	6.25446	5.46448	8780	Distal Intergenic	Tbcb	7	30224133
2	mm_th2_r2	chr7	30373603	30373817	215	*	Gata3	P23772	30373703	28	33.80498	15.94283	29.12968	8781	Distal Intergenic	Lrfn3	7	30355489
2	mm_th2_r2	chr7	30393755	30393935	181	*	Gata3	P23772	30393836	15	15.14826	8.85936	11.26535	8782	Distal Intergenic	Tyrobp	7	30413760
2	mm_th2_r2	chr7	30394608	30394738	131	*	Gata3	P23772	30394677	9	7.81363	5.5371	4.42829	8783	Distal Intergenic	Tyrobp	7	30413760
2	mm_th2_r2	chr7	30402391	30402609	219	*	Gata3	P23772	30402498	28	32.51618	15.18325	27.88639	8784	Distal Intergenic	Tyrobp	7	30413760
2	mm_th2_r2	chr7	30420215	30420445	231	*	Gata3	P23772	30420310	21	22.19943	11.44046	17.98532	8785	Promoter (<=1kb)	Hcst	7	30417712
2	mm_th2_r2	chr7	30490313	30490508	196	*	Gata3	P23772	30490402	25	29.73719	14.60674	25.21524	8786	Distal Intergenic	Prodh2	7	30493622
2	mm_th2_r2	chr7	30729648	30729958	311	*	Gata3	P23772	30729765	27	31.01236	14.65969	26.43979	8787	Promoter (<=1kb)	Tmem147	7	30727705
2	mm_th2_r2	chr7	30846665	30847062	398	*	Gata3	P23772	30846878	21	20.8825	10.6486	16.72431	8788	Distal Intergenic	Ffar3	7	30854330
2	mm_th2_r2	chr7	31002600	31002874	275	*	Gata3	P23772	31002718	20	21.46049	11.30248	17.27574	8789	Distal Intergenic	Fam187b	7	30981870
2	mm_th2_r2	chr7	31034882	31035013	132	*	Gata3	P23772	31034896	8	7.96618	5.72519	4.56835	8790	Promoter (2-3kb)	Fxyd5	7	31032730
2	mm_th2_r2	chr7	31041900	31042195	296	*	Gata3	P23772	31042083	22	23.07084	11.64557	18.82088	8791	Promoter (<=1kb)	Fxyd5	7	31032730
2	mm_th2_r2	chr7	31087434	31087584	151	*	Gata3	P23772	31087495	9	8.94001	6.20732	5.46176	8792	Distal Intergenic	Fxyd3	7	31068172
2	mm_th2_r2	chr7	31111053	31111327	275	*	Gata3	P23772	31111213	24	27.37188	13.55014	22.9446	8793	Promoter (<=1kb)	Hpn	7	31110566
2	mm_th2_r2	chr7	31130862	31131012	151	*	Gata3	P23772	31130954	10	10.93178	7.23684	7.30216	8794	Promoter (2-3kb)	Gramd1a	7	31132309
2	mm_th2_r2	chr7	31160933	31161259	327	*	Gata3	P23772	31160991	9	9.30587	6.41437	5.79512	8795	Promoter (1-2kb)	Gm10640	7	31162358
2	mm_th2_r2	chr7	34228535	34228675	141	*	Gata3	P23772	34228602	9	8.68661	6.06061	5.22957	8796	Promoter (<=1kb)	Gpi1	7	34202407
2	mm_th2_r2	chr7	34228745	34228945	201	*	Gata3	P23772	34228871	9	8.68661	6.06061	5.22957	8797	Promoter (<=1kb)	Gpi1	7	34202407
2	mm_th2_r2	chr7	34343756	34343997	242	*	Gata3	P23772	34343833	23	20.57124	9.82399	16.42749	8798	Distal Intergenic	Lsm14a	7	34344663
2	mm_th2_r2	chr7	34346570	34346829	260	*	Gata3	P23772	34346729	31	30.57673	12.89283	26.02065	8799	Intron (ENSMUST00000085585.11/67070, intron 10 of 10)	Lsm14a	7	34344663
2	mm_th2_r2	chr7	34397667	34397818	152	*	Gata3	P23772	34397744	13	13.37581	8.22562	9.59084	8800	Distal Intergenic	Lsm14a	7	34345715
2	mm_th2_r2	chr7	34984479	34984609	131	*	Gata3	P23772	34984528	8	8.81513	6.18557	5.34785	8801	Intron (ENSMUST00000075068.13/18624, intron 9 of 14)	Pepd	7	34969510
2	mm_th2_r2	chr7	35333646	35333876	231	*	Gata3	P23772	35333767	20	23.39117	12.43339	19.12753	8802	Promoter (<=1kb)	Rhpn2	7	35334170
2	mm_th2_r2	chr7	35589100	35589382	283	*	Gata3	P23772	35589254	40	45.92953	18.13357	40.83547	8803	Promoter (2-3kb)	Ankrd27	7	35586277
2	mm_th2_r2	chr7	35742282	35742632	351	*	Gata3	P23772	35742527	14	13.10075	7.8534	9.33401	8804	Intron (ENSMUST00000051377.14/233115, intron 3 of 18)	Dpy19l3	7	35751319
2	mm_th2_r2	chr7	37427700	37427830	131	*	Gata3	P23772	37427778	6	5.3722	4.31034	2.27575	8805	Intron (ENSMUST00000206763.2/243937, intron 3 of 3)	Zfp536	7	37318024
2	mm_th2_r2	chr7	37438014	37438430	417	*	Gata3	P23772	37438163	25	26.46254	12.66439	22.07118	8806	Intron (ENSMUST00000206763.2/243937, intron 3 of 3)	Zfp536	7	37318024
2	mm_th2_r2	chr7	37490274	37490580	307	*	Gata3	P23772	37490391	16	18.14173	10.38485	14.10768	8807	Intron (ENSMUST00000206763.2/243937, intron 2 of 3)	Zfp536	7	37318024
2	mm_th2_r2	chr7	37945680	37945830	151	*	Gata3	P23772	37945781	13	14.70296	8.98011	10.84531	8808	Distal Intergenic	Uri1	7	37961301
2	mm_th2_r2	chr7	38214929	38215061	133	*	Gata3	P23772	38215013	7	7.16061	5.30856	3.84819	8809	Distal Intergenic	Plekhf1	7	38216972
2	mm_th2_r2	chr7	39651409	39651588	180	*	Gata3	P23772	39651523	23	25.90021	13.00813	21.53271	8810	Distal Intergenic	Zfp619	7	39517766
2	mm_th2_r2	chr7	40834775	40834905	131	*	Gata3	P23772	40834834	6	6.2687	4.811	3.07167	8811	Intron (ENSMUST00000189574.6/320210, intron 3 of 3)	A230077H06Rik	7	40851266
2	mm_th2_r2	chr7	43438749	43438883	135	*	Gata3	P23772	43438760	9	9.92786	6.75219	6.37019	8812	Promoter (1-2kb)	Nkg7	7	43437504
2	mm_th2_r2	chr7	43447734	43447884	151	*	Gata3	P23772	43447823	11	10.89738	7.1048	7.27134	8813	Intron (ENSMUST00000004729.4/110826, intron 1 of 5)	Etfb	7	43444150
2	mm_th2_r2	chr7	43465943	43466134	192	*	Gata3	P23772	43466013	13	12.86366	7.92303	9.11074	8814	Promoter (<=1kb)	Vsig10l	7	43465714
2	mm_th2_r2	chr7	43562229	43562393	165	*	Gata3	P23772	43562295	11	10.99146	7.1599	7.35898	8815	Promoter (<=1kb)	Zfp658	7	43562256
2	mm_th2_r2	chr7	43669364	43669498	135	*	Gata3	P23772	43669417	8	7.14954	5.24781	3.84081	8816	Promoter (2-3kb)	Ctu1	7	43672016
2	mm_th2_r2	chr7	43798223	43798370	148	*	Gata3	P23772	43798284	9	8.44887	5.92066	5.01141	8817	Promoter (<=1kb)	2310002F09Rik	7	43695209
2	mm_th2_r2	chr7	43873274	43873522	249	*	Gata3	P23772	43873376	19	21.1503	11.40251	16.98051	8818	Distal Intergenic	Klk4	7	43881160
2	mm_th2_r2	chr7	43919977	43920233	257	*	Gata3	P23772	43920106	52	65.29889	23.71365	59.61495	8819	Intron (ENSMUST00000205342.1/ENSMUST00000205342.1, intron 2 of 2)	Klk15	7	43933740
2	mm_th2_r2	chr7	44724459	44724647	189	*	Gata3	P23772	44724563	20	24.26799	12.93103	19.96824	8820	Distal Intergenic	Izumo2	7	44709055
2	mm_th2_r2	chr7	44748322	44748452	131	*	Gata3	P23772	44748377	9	10.04174	6.81199	6.47781	8821	Promoter (<=1kb)	Vrk3	7	44748413
2	mm_th2_r2	chr7	44848802	44848932	131	*	Gata3	P23772	44848886	8	8.41239	5.97213	4.9779	8822	Promoter (<=1kb)	Tbc1d17	7	44840901
2	mm_th2_r2	chr7	44988463	44988593	131	*	Gata3	P23772	44988525	8	7.64629	5.54187	4.27371	8823	Promoter (1-2kb)	Gm15545	7	44986973
2	mm_th2_r2	chr7	45083150	45083280	131	*	Gata3	P23772	45083165	7	5.28263	4.18848	2.19595	8824	Promoter (<=1kb)	Rcn3	7	45083088
2	mm_th2_r2	chr7	45135545	45135762	218	*	Gata3	P23772	45135642	29	27.81226	12.02405	23.36699	8825	Promoter (<=1kb)	Flt3l	7	45133526
2	mm_th2_r2	chr7	45137467	45137672	206	*	Gata3	P23772	45137559	20	16.51318	8.33003	12.56013	8826	Promoter (1-2kb)	Flt3l	7	45131189
2	mm_th2_r2	chr7	45204645	45204775	131	*	Gata3	P23772	45204748	6	6.10957	4.72654	2.92959	8827	Promoter (<=1kb)	Kash5	7	45183624
2	mm_th2_r2	chr7	45312467	45312602	136	*	Gata3	P23772	45312478	8	7.64629	5.54187	4.27371	8828	Promoter (<=1kb)	Trpm4	7	45306623
2	mm_th2_r2	chr7	45370598	45370950	353	*	Gata3	P23772	45370769	26	29.20429	13.94628	24.70304	8829	Promoter (<=1kb)	Lin7b	7	45367891
2	mm_th2_r2	chr7	45510388	45510661	274	*	Gata3	P23772	45510537	17	20.07156	11.26408	15.94679	8830	Promoter (<=1kb)	Nucb1	7	45490458
2	mm_th2_r2	chr7	45526044	45526307	264	*	Gata3	P23772	45526120	13	11.64256	7.18317	7.96747	8831	Promoter (<=1kb)	Ppp1r15a	7	45522917
2	mm_th2_r2	chr7	45592111	45592512	402	*	Gata3	P23772	45592266	20	18.66549	9.61979	14.60654	8832	Distal Intergenic	Bcat2	7	45585421
2	mm_th2_r2	chr7	45643811	45644091	281	*	Gata3	P23772	45644009	18	17.28844	9.37346	13.29579	8833	Promoter (<=1kb)	Mamstr	7	45644384
2	mm_th2_r2	chr7	45733327	45733491	165	*	Gata3	P23772	45733394	7	7.42374	5.44959	4.08615	8834	Intron (ENSMUST00000075571.15/54200, intron 5 of 6)	Fam83e	7	45725859
2	mm_th2_r2	chr7	45866635	45866869	235	*	Gata3	P23772	45866749	21	23.59594	12.26994	19.32318	8835	Promoter (<=1kb)	Grin2d	7	45831883
2	mm_th2_r2	chr7	45901609	45901844	236	*	Gata3	P23772	45901701	16	19.41515	11.08937	15.3216	8836	Exon (ENSMUST00000209395.1/70209, exon 2 of 2)	Tmem143	7	45897423
2	mm_th2_r2	chr7	46073294	46073474	181	*	Gata3	P23772	46073362	10	10.60176	7.0558	6.99509	8837	Intron (ENSMUST00000033121.6/211548, intron 25 of 30)	Nomo1	7	46082645
2	mm_th2_r2	chr7	46499664	46499883	220	*	Gata3	P23772	46499766	28	32.87036	15.39278	28.22616	8838	Intron (ENSMUST00000033127.11/27414, intron 10 of 10)	Kcnc1	7	46422680
2	mm_th2_r2	chr7	46607031	46607235	205	*	Gata3	P23772	46607138	22	24.90202	12.73533	20.57381	8839	Intron (ENSMUST00000033127.11/27414, intron 8 of 10)	Sergef	7	46443221
2	mm_th2_r2	chr7	46827024	46827219	196	*	Gata3	P23772	46827117	15	15.25595	8.92359	11.36708	8840	Distal Intergenic	Ldha	7	46841475
2	mm_th2_r2	chr7	46832288	46832421	134	*	Gata3	P23772	46832346	10	8.16798	5.60652	4.7536	8841	Distal Intergenic	Ldha	7	46841475
2	mm_th2_r2	chr7	46899255	46899750	496	*	Gata3	P23772	46899483	39	39.13205	14.65738	34.27221	8842	Intron (ENSMUST00000014546.14/22088, intron 7 of 9)	Tsg101	7	46889027
2	mm_th2_r2	chr7	46920033	46920163	131	*	Gata3	P23772	46920130	7	6.69335	5.04732	3.42596	8843	Promoter (<=1kb)	Tsg101	7	46888949
2	mm_th2_r2	chr7	46980793	46980990	198	*	Gata3	P23772	46980866	8	8.22703	5.87084	4.80689	8844	Promoter (2-3kb)	NA	7	46983580
2	mm_th2_r2	chr7	47007480	47007640	161	*	Gata3	P23772	47007559	10	7.99355	5.49725	4.59449	8845	Promoter (<=1kb)	Spty2d1	7	46990396
2	mm_th2_r2	chr7	47008327	47008520	194	*	Gata3	P23772	47008437	18	16.99694	9.19652	13.01987	8846	Promoter (<=1kb)	Spty2d1	7	46990396
2	mm_th2_r2	chr7	47058509	47058673	165	*	Gata3	P23772	47058570	11	9.82161	6.45856	6.27246	8847	Intron (ENSMUST00000217248.1/ENSMUST00000217248.1, intron 16 of 17)	Tmem86a	7	47051865
2	mm_th2_r2	chr7	47072686	47072816	131	*	Gata3	P23772	47072707	8	7.64629	5.54187	4.27371	8848	Intron (ENSMUST00000217248.1/ENSMUST00000217248.1, intron 1 of 17)	Mir7056	7	47083166
2	mm_th2_r2	chr7	47113531	47113664	134	*	Gata3	P23772	47113610	7	5.10941	4.07747	2.08897	8849	Promoter (<=1kb)	Ptpn5	7	47112747
2	mm_th2_r2	chr7	47115604	47115777	174	*	Gata3	P23772	47115688	14	12.59666	7.54527	8.85927	8850	Promoter (2-3kb)	Ptpn5	7	47112747
2	mm_th2_r2	chr7	48908555	48908782	228	*	Gata3	P23772	48908669	9	9.11865	6.30915	5.62067	8851	Promoter (<=1kb)	Nav2	7	48908716
2	mm_th2_r2	chr7	49200362	49200534	173	*	Gata3	P23772	49200450	15	16.5794	9.69697	12.62433	8852	Intron (ENSMUST00000183659.7/78286, intron 2 of 39)	NA	7	49122334
2	mm_th2_r2	chr7	49354861	49355022	162	*	Gata3	P23772	49354942	12	12.70814	8.00493	8.96429	8853	Intron (ENSMUST00000183659.7/78286, intron 2 of 39)	Nav2	7	49364721
2	mm_th2_r2	chr7	51280086	51280229	144	*	Gata3	P23772	51280203	11	13.14685	8.33928	9.37702	8854	Distal Intergenic	Ano5	7	51511029
2	mm_th2_r2	chr7	51659958	51660256	299	*	Gata3	P23772	51660084	13	11.9642	7.38007	8.26585	8855	Intron (ENSMUST00000032710.6/140919, intron 7 of 11)	Slc17a6	7	51629480
2	mm_th2_r2	chr7	51717905	51718045	141	*	Gata3	P23772	51717979	13	12.96234	7.98176	9.20387	8856	Distal Intergenic	Slc17a6	7	51629480
2	mm_th2_r2	chr7	51723752	51723928	177	*	Gata3	P23772	51723827	17	11.9227	6.41254	8.22752	8857	Distal Intergenic	Slc17a6	7	51629480
2	mm_th2_r2	chr7	51725103	51725264	162	*	Gata3	P23772	51725181	20	13.53644	6.62252	9.74377	8858	Distal Intergenic	Slc17a6	7	51629480
2	mm_th2_r2	chr7	51750175	51750643	469	*	Gata3	P23772	51750386	71	77.7054	21.30808	71.61912	8859	Distal Intergenic	Gas2	7	51862015
2	mm_th2_r2	chr7	51756360	51756529	170	*	Gata3	P23772	51756412	10	9.02402	6.13497	5.53419	8860	Intron (ENSMUST00000188146.1/ENSMUST00000188146.1, intron 1 of 1)	Gas2	7	51862015
2	mm_th2_r2	chr7	51847367	51847497	131	*	Gata3	P23772	51847412	7	7.33354	5.40176	4.00537	8861	Distal Intergenic	Gas2	7	51862015
2	mm_th2_r2	chr7	51886276	51886418	143	*	Gata3	P23772	51886323	10	8.16798	5.60652	4.7536	8862	Promoter (1-2kb)	Gas2	7	51887918
2	mm_th2_r2	chr7	51997688	51997818	131	*	Gata3	P23772	51997734	7	7.07764	5.26316	3.77439	8863	3' UTR	Svip	7	51999612
2	mm_th2_r2	chr7	53230401	53230531	131	*	Gata3	P23772	53230484	8	8.05098	5.77293	4.64589	8864	Distal Intergenic	Mir6238	7	53891761
2	mm_th2_r2	chr7	53922330	53922460	131	*	Gata3	P23772	53922351	8	7.88339	5.67823	4.4916	8865	Distal Intergenic	Mir6238	7	53891761
2	mm_th2_r2	chr7	58443372	58443616	245	*	Gata3	P23772	58443489	24	22.18774	10.45588	17.975	8866	Distal Intergenic	Atp10a	7	58658246
2	mm_th2_r2	chr7	58452089	58452320	232	*	Gata3	P23772	58452207	21	19.73905	9.95926	15.62999	8867	Distal Intergenic	Atp10a	7	58658246
2	mm_th2_r2	chr7	58475178	58475353	176	*	Gata3	P23772	58475274	9	8.85368	6.15764	5.38269	8868	Distal Intergenic	Atp10a	7	58658246
2	mm_th2_r2	chr7	58496555	58496828	274	*	Gata3	P23772	58496658	15	16.19042	9.47306	12.25326	8869	Distal Intergenic	Atp10a	7	58658246
2	mm_th2_r2	chr7	58564097	58564512	416	*	Gata3	P23772	58564398	15	14.73502	8.61141	10.87483	8870	Distal Intergenic	Atp10a	7	58658246
2	mm_th2_r2	chr7	58658043	58658251	209	*	Gata3	P23772	58658131	12	11.69196	7.41163	8.0141	8871	Promoter (<=1kb)	Atp10a	7	58658246
2	mm_th2_r2	chr7	58711643	58711855	213	*	Gata3	P23772	58711762	10	8.47647	5.79863	5.03766	8872	Intron (ENSMUST00000168747.2/11982, intron 1 of 20)	Atp10a	7	58658246
2	mm_th2_r2	chr7	58730950	58731158	209	*	Gata3	P23772	58731033	13	11.88197	7.32984	8.18819	8873	Intron (ENSMUST00000168747.2/11982, intron 1 of 20)	Atp10a	7	58658246
2	mm_th2_r2	chr7	58742007	58742226	220	*	Gata3	P23772	58742112	18	16.8088	9.08222	12.84228	8874	Intron (ENSMUST00000168747.2/11982, intron 2 of 20)	Atp10a	7	58658246
2	mm_th2_r2	chr7	58766800	58766940	141	*	Gata3	P23772	58766868	10	10.49709	6.99746	6.89671	8875	Intron (ENSMUST00000168747.2/11982, intron 2 of 20)	Atp10a	7	58658246
2	mm_th2_r2	chr7	59017091	59017237	147	*	Gata3	P23772	59017140	8	8.41239	5.97213	4.9779	8876	Distal Intergenic	Ube3a	7	59228750
2	mm_th2_r2	chr7	59255554	59255684	131	*	Gata3	P23772	59255563	7	7.63506	5.55952	4.26505	8877	Intron (ENSMUST00000202945.3/22215, intron 2 of 8)	Ube3a	7	59242908
2	mm_th2_r2	chr7	63921994	63922152	159	*	Gata3	P23772	63922105	12	11.4229	7.25042	7.76095	8878	Promoter (2-3kb)	Klf13	7	63891400
2	mm_th2_r2	chr7	63933109	63933419	311	*	Gata3	P23772	63933227	30	32.00825	14.11658	27.39738	8879	Promoter (2-3kb)	Klf13	7	63891383
2	mm_th2_r2	chr7	64013095	64013260	166	*	Gata3	P23772	64013178	16	16.47357	9.41307	12.52242	8880	Intron (ENSMUST00000205726.1/ENSMUST00000205726.1, intron 3 of 4)	Klf13	7	63886351
2	mm_th2_r2	chr7	64058497	64058751	255	*	Gata3	P23772	64058627	20	21.86862	11.5448	17.66919	8881	Intron (ENSMUST00000206468.1/ENSMUST00000206468.1, intron 2 of 2)	Trpm1	7	64153835
2	mm_th2_r2	chr7	64141511	64141641	131	*	Gata3	P23772	64141617	10	8.41288	5.75916	4.9779	8882	Distal Intergenic	Trpm1	7	64153835
2	mm_th2_r2	chr7	64143158	64143321	164	*	Gata3	P23772	64143241	8	6.38577	4.77707	3.1458	8883	Distal Intergenic	Trpm1	7	64153835
2	mm_th2_r2	chr7	64226913	64227151	239	*	Gata3	P23772	64227024	8	8.71008	6.13079	5.25119	8884	Promoter (<=1kb)	Trpm1	7	64226948
2	mm_th2_r2	chr7	64319385	64319565	181	*	Gata3	P23772	64319466	14	15.0634	9.01984	11.18425	8885	3' UTR	Mtmr10	7	64300633
2	mm_th2_r2	chr7	65714459	65714624	166	*	Gata3	P23772	65714546	14	16.28069	9.70246	12.33936	8886	Distal Intergenic	Tm2d3	7	65693524
2	mm_th2_r2	chr7	66079549	66079679	131	*	Gata3	P23772	66079562	7	6.04596	4.66472	2.87382	8887	Promoter (<=1kb)	Selenos	7	66079649
2	mm_th2_r2	chr7	66233225	66233487	263	*	Gata3	P23772	66233352	31	36.54714	16.41868	31.77478	8888	Intron (ENSMUST00000167705.7/233328, intron 2 of 2)	Lrrk1	7	66226912
2	mm_th2_r2	chr7	66310032	66310162	131	*	Gata3	P23772	66310104	9	9.60462	6.57895	6.07126	8889	Exon (ENSMUST00000207140.1/ENSMUST00000207140.1, exon 1 of 1)	Lrrk1	7	66259184
2	mm_th2_r2	chr7	66655967	66656155	189	*	Gata3	P23772	66656048	13	13.70758	8.41852	9.90426	8890	Promoter (<=1kb)	Asb7	7	66647590
2	mm_th2_r2	chr7	66662664	66662794	131	*	Gata3	P23772	66662759	11	10.89738	7.1048	7.27134	8891	Intron (ENSMUST00000131320.7/117589, intron 4 of 5)	Asb7	7	66647590
