group	group_name	seqnames	start	end	width	strand	name	uniprot_id	abs_summit	pileup	p_value	fold_enrichment	q_value	ID	annotation	gene_symbol	geneChr	geneStart
2	NA	chr6	91054799	91055007	209	*	Gata3	P23772	91054902	16	20.65494	11.73628	15.78484	1575	Promoter (<=1kb)	Nup210	6	91013070
2	NA	chr6	91109190	91109305	116	*	Gata3	P23772	91109280	7	9.45714	6.37667	5.18931	1576	Intron (ENSMUST00000032179.13/54563, intron 1 of 39)	Nup210	6	91013070
2	NA	chr6	91125049	91125290	242	*	Gata3	P23772	91125185	12	15.25351	9.34579	10.63332	1577	Distal Intergenic	Nup210	6	91013068
2	NA	chr6	94680741	94680899	159	*	Gata3	P23772	94680795	10	10.65918	7.08763	6.31068	1578	Promoter (<=1kb)	Lrig1	6	94625034
2	NA	chr6	96691352	96691467	116	*	Gata3	P23772	96691398	7	9.45714	6.37667	5.18931	1579	Distal Intergenic	NA	6	96831203
2	NA	chr6	97207186	97207497	312	*	Gata3	P23772	97207347	22	24.914	12.74238	19.8802	1580	Promoter (1-2kb)	Uba3	6	97184007
2	NA	chr6	97311071	97311187	117	*	Gata3	P23772	97311173	9	10.01076	6.79579	5.70254	1581	Promoter (1-2kb)	Frmd4b	6	97287082
2	NA	chr6	97523171	97523363	193	*	Gata3	P23772	97523269	9	11.17973	7.37191	6.79171	1582	Intron (ENSMUST00000113355.8/232288, intron 2 of 23)	Frmd4b	6	97288360
2	NA	chr6	98992738	98992931	194	*	Gata3	P23772	98992835	19	23.60117	12.79181	18.61673	1583	Intron (ENSMUST00000113326.8/108655, intron 8 of 17)	Foxp1	6	98952201
2	NA	chr6	99273475	99273590	116	*	Gata3	P23772	99273521	9	10.01076	6.79579	5.70254	1584	Intron (ENSMUST00000113322.8/108655, intron 2 of 18)	Foxp1	6	99161940
2	NA	chr6	99284043	99284178	136	*	Gata3	P23772	99284141	7	8.32639	5.89753	4.15749	1585	Intron (ENSMUST00000113322.8/108655, intron 2 of 18)	Foxp1	6	99161940
2	NA	chr6	99389157	99389277	121	*	Gata3	P23772	99389248	8	11.00682	7.17375	6.63104	1586	Intron (ENSMUST00000113322.8/108655, intron 1 of 18)	Foxp1	6	98925342
2	NA	chr6	103649000	103649255	256	*	Gata3	P23772	103649102	40	53.4803	22.57088	47.53357	1587	Intron (ENSMUST00000203912.2/12661, intron 3 of 26)	Chl1	6	103697750
2	NA	chr6	108310017	108310147	131	*	Gata3	P23772	108310071	8	10.39543	6.92841	6.06379	1588	Intron (ENSMUST00000032192.8/16438, intron 4 of 61)	Itpr1	6	108356254
2	NA	chr6	108324811	108325000	190	*	Gata3	P23772	108324894	11	10.34728	6.77775	6.01849	1589	Intron (ENSMUST00000032192.8/16438, intron 4 of 61)	Itpr1	6	108356254
2	NA	chr6	108338604	108338873	270	*	Gata3	P23772	108338776	17	20.67838	11.59794	15.80721	1590	Intron (ENSMUST00000032192.8/16438, intron 4 of 61)	Itpr1	6	108356254
2	NA	chr6	108504978	108505148	171	*	Gata3	P23772	108505078	9	10.01076	6.79579	5.70254	1591	Intron (ENSMUST00000032192.8/16438, intron 53 of 61)	Itpr1	6	108493802
2	NA	chr6	108606949	108607170	222	*	Gata3	P23772	108607054	12	13.60241	8.50229	9.07103	1592	Intron (ENSMUST00000137478.3/75394, intron 3 of 6)	0610040F04Rik	6	108610333
2	NA	chr6	108686026	108686178	153	*	Gata3	P23772	108686118	10	12.52316	8.04094	8.05544	1593	Distal Intergenic	0610040F04Rik	6	108577039
2	NA	chr6	108833075	108833438	364	*	Gata3	P23772	108833227	25	29.08291	14.22319	23.90378	1594	Promoter (2-3kb)	Edem1	6	108836410
2	NA	chr6	108928674	108928789	116	*	Gata3	P23772	108928748	7	8.11801	5.7992	3.96338	1595	Distal Intergenic	Edem1	6	108852391
2	NA	chr6	112871531	112871685	155	*	Gata3	P23772	112871603	9	11.92096	7.69823	7.48969	1596	Intron (ENSMUST00000088373.10/259302, intron 1 of 21)	Srgap3	6	112795420
2	NA	chr6	112948664	112948811	148	*	Gata3	P23772	112948727	11	15.29185	9.32039	10.66781	1597	Promoter (1-2kb)	Srgap3	6	112766564
2	NA	chr6	113649161	113649336	176	*	Gata3	P23772	113649230	12	15.58653	9.50292	10.94952	1598	Intron (ENSMUST00000059286.13/108960, intron 2 of 12)	Irak2	6	113638536
2	NA	chr6	113679641	113679814	174	*	Gata3	P23772	113679737	24	33.29359	16.85772	27.95907	1599	Intron (ENSMUST00000059286.13/108960, intron 9 of 12)	Irak2	6	113669778
2	NA	chr6	115513341	115513493	153	*	Gata3	P23772	115513380	7	9.04722	6.21359	4.81959	1600	Distal Intergenic	Tsen2	6	115544664
2	NA	chr6	115528468	115528653	186	*	Gata3	P23772	115528562	15	20.6333	11.79506	15.76482	1601	Distal Intergenic	Tsen2	6	115544664
2	NA	chr6	116089595	116089733	139	*	Gata3	P23772	116089669	10	12.24267	7.90798	7.79148	1602	Intron (ENSMUST00000088896.9/330401, intron 3 of 5)	Tmcc1	6	116021996
2	NA	chr6	120047844	120047963	120	*	Gata3	P23772	120047891	9	11.60818	7.5643	7.19477	1603	Distal Intergenic	Wnk1	6	119923969
2	NA	chr6	120149692	120149856	165	*	Gata3	P23772	120149793	10	14.23846	8.76792	9.66933	1604	Intron (ENSMUST00000112711.8/29862, intron 1 of 3)	Ninj2	6	120193823
2	NA	chr6	121436063	121436178	116	*	Gata3	P23772	121436122	6	7.9583	5.57958	3.81677	1605	Intron (ENSMUST00000129815.7/243621, intron 2 of 13)	NA	6	121372933
2	NA	chr6	122270219	122270392	174	*	Gata3	P23772	122270306	13	16.47007	9.90099	11.79362	1606	Distal Intergenic	Klrg1	6	122270596
2	NA	chr6	124683744	124684086	343	*	Gata3	P23772	124683959	17	21.16873	11.86162	16.27827	1607	Intron (ENSMUST00000135516.7/14792, intron 1 of 11)	Lpcat3	6	124701419
2	NA	chr6	124750506	124750697	192	*	Gata3	P23772	124750614	28	35.50616	16.92936	30.08888	1608	Intron (ENSMUST00000129411.6/13498, intron 2 of 12)	Atn1	6	124745172
2	NA	chr6	125353374	125353561	188	*	Gata3	P23772	125353457	10	11.97874	7.77935	7.5454	1609	Intron (ENSMUST00000130257.7/21937, intron 2 of 3)	Tnfrsf1a	6	125349723
2	NA	chr6	126995616	126995801	186	*	Gata3	P23772	126995705	13	14.9001	9.08796	10.29633	1610	Distal Intergenic	Fgf6	6	127015586
2	NA	chr6	127142466	127142593	128	*	Gata3	P23772	127142531	7	9.45714	6.37667	5.18931	1611	Intron (ENSMUST00000000188.11/12444, intron 3 of 4)	Ccnd2	6	127130509
2	NA	chr6	127361151	127361266	116	*	Gata3	P23772	127361204	8	9.73034	6.63472	5.43966	1612	Distal Intergenic	Gm38404	6	127296186
2	NA	chr6	128831063	128831178	116	*	Gata3	P23772	128831134	6	7.601	5.43689	3.50795	1613	Distal Intergenic	NA	6	128813706
2	NA	chr6	129210550	129210683	134	*	Gata3	P23772	129210656	11	13.44211	8.48656	8.92081	1614	Intron (ENSMUST00000181238.1/76432, intron 2 of 2)	2310001H17Rik	6	129212736
2	NA	chr6	129558678	129558848	171	*	Gata3	P23772	129558750	10	14.05968	8.69909	9.50241	1615	Distal Intergenic	NA	6	129577905
2	NA	chr6	129608428	129608683	256	*	Gata3	P23772	129608570	49	60.50279	22.4165	54.35884	1616	Distal Intergenic	Klrd1	6	129596490
2	NA	chr6	131373351	131373466	116	*	Gata3	P23772	131373368	8	8.5926	6.06878	4.3999	1617	Intron (ENSMUST00000032309.12/56449, intron 6 of 9)	NA	6	131365100
2	NA	chr6	134087798	134088082	285	*	Gata3	P23772	134087903	28	34.19266	16.1695	28.82183	1618	Intron (ENSMUST00000081028.12/14011, intron 1 of 7)	Etv6	6	134035969
2	NA	chr6	134364812	134364928	117	*	Gata3	P23772	134364878	7	9.45714	6.37667	5.18931	1619	Intron (ENSMUST00000203352.1/102639979, intron 3 of 8)	Bcl2l14	6	134396318
2	NA	chr6	136519368	136519594	227	*	Gata3	P23772	136519472	9	10.11348	6.84931	5.79988	1620	Promoter (<=1kb)	Atf7ip	6	136518841
2	NA	chr6	137491938	137492120	183	*	Gata3	P23772	137492025	9	10.91726	7.249	6.54965	1621	Intron (ENSMUST00000058210.12/13860, intron 18 of 21)	Eps8	6	137517095
2	NA	chr6	137535425	137535540	116	*	Gata3	P23772	137535513	6	7.84578	5.53578	3.73067	1622	Exon (ENSMUST00000203515.1/ENSMUST00000203515.1, exon 1 of 1)	Eps8	6	137514340
2	NA	chr6	137557661	137557801	141	*	Gata3	P23772	137557716	7	9.18463	6.26959	4.94494	1623	Intron (ENSMUST00000058210.12/13860, intron 2 of 21)	Eps8	6	137477668
2	NA	chr6	137637697	137637845	149	*	Gata3	P23772	137637753	7	7.64995	5.56715	3.554	1624	Intron (ENSMUST00000058210.12/13860, intron 1 of 21)	Eps8	6	137499639
2	NA	chr6	140598716	140598853	138	*	Gata3	P23772	140598804	13	16.15064	9.74252	11.48749	1625	Distal Intergenic	Plekha5	6	140581756
2	NA	chr6	140620498	140620766	269	*	Gata3	P23772	140620572	20	22.27493	11.78451	17.34088	1626	Promoter (1-2kb)	Aebp2	6	140622663
2	NA	chr6	142389054	142389323	270	*	Gata3	P23772	142389244	11	12.32057	7.90774	7.86454	1627	Promoter (1-2kb)	Golt1b	6	142387253
2	NA	chr6	142572077	142572216	140	*	Gata3	P23772	142572133	12	13.04298	8.19414	8.54475	1628	Promoter (<=1kb)	NA	6	142564837
2	NA	chr6	142810351	142810703	353	*	Gata3	P23772	142810457	21	25.19691	13.19736	20.15363	1629	Distal Intergenic	Gm7457	6	142814231
2	NA	chr6	142816067	142816252	186	*	Gata3	P23772	142816140	8	10.39543	6.92841	6.06379	1630	Promoter (1-2kb)	Gm7457	6	142814385
2	NA	chr6	142870469	142870611	143	*	Gata3	P23772	142870539	7	9.45714	6.37667	5.18931	1631	Intron (ENSMUST00000032421.3/20449, intron 3 of 4)	St8sia1	6	142828861
2	NA	chr6	142917471	142917831	361	*	Gata3	P23772	142917595	32	35.98585	15.68441	30.55299	1632	Intron (ENSMUST00000032421.3/20449, intron 1 of 4)	St8sia1	6	142828861
2	NA	chr6	146077165	146077352	188	*	Gata3	P23772	146077264	14	17.20608	10.19368	12.49202	1633	Distal Intergenic	Itpr2	6	146120595
2	NA	chr6	146515995	146516251	257	*	Gata3	P23772	146516159	14	20.1031	11.54734	15.25254	1634	Distal Intergenic	Itpr2	6	146373123
2	NA	chr7	3707190	3707344	155	*	Gata3	P23772	3707252	10	11.72958	7.65484	7.30921	1635	Promoter (1-2kb)	Rps9	7	3705616
2	NA	chr7	12910291	12910456	166	*	Gata3	P23772	12910353	8	11.00682	7.17375	6.63104	1636	Distal Intergenic	Rps5	7	12922290
2	NA	chr7	13309464	13309695	232	*	Gata3	P23772	13309624	12	15.41743	9.4237	10.78878	1637	Promoter (2-3kb)	Lig1	7	13307187
2	NA	chr7	15949284	15949490	207	*	Gata3	P23772	15949390	34	43.23267	19.14661	37.58023	1638	3' UTR	Nop53	7	15936183
2	NA	chr7	16003146	16003261	116	*	Gata3	P23772	16003207	7	8.43589	5.94796	4.2556	1639	Intron (ENSMUST00000210781.1/243842, intron 1 of 14)	Bicra	7	15971262
2	NA	chr7	16913022	16913137	116	*	Gata3	P23772	16913041	5	6.421	4.74496	2.49286	1640	Distal Intergenic	Calm3	7	16915401
2	NA	chr7	18846585	18846728	144	*	Gata3	P23772	18846643	7	9.45714	6.37667	5.18931	1641	Intron (ENSMUST00000072415.8/243864, intron 1 of 4)	NA	7	18840001
2	NA	chr7	19179215	19179356	142	*	Gata3	P23772	19179292	9	12.43983	7.90826	7.97658	1642	Promoter (1-2kb)	Eml2	7	19181170
2	NA	chr7	19946000	19946115	116	*	Gata3	P23772	19946028	5	6.51699	4.7825	2.52307	1643	Promoter (1-2kb)	Igsf23	7	19938182
2	NA	chr7	25130709	25130830	122	*	Gata3	P23772	25130786	8	11.00682	7.17375	6.63104	1644	Promoter (1-2kb)	Pou2f2	7	25092520
2	NA	chr7	27933457	27933739	283	*	Gata3	P23772	27933609	53	73.711	28.125	67.19363	1645	Distal Intergenic	Zfp974	7	27925753
2	NA	chr7	28168802	28168993	192	*	Gata3	P23772	28168894	13	17.16759	10.23392	12.45523	1646	Promoter (<=1kb)	Fbl	7	28169710
2	NA	chr7	28383124	28383342	219	*	Gata3	P23772	28383205	16	18.19223	10.41348	13.42919	1647	Promoter (2-3kb)	Zfp36	7	28376784
2	NA	chr7	29134709	29134903	195	*	Gata3	P23772	29134806	23	32.07823	16.43836	26.79496	1648	Promoter (<=1kb)	Rasgrp4	7	29134851
2	NA	chr7	29499191	29499424	234	*	Gata3	P23772	29499305	12	14.09752	8.76602	9.53723	1649	Intron (ENSMUST00000085809.10/74206, intron 2 of 22)	Sipa1l3	7	29384256
2	NA	chr7	31002654	31002793	140	*	Gata3	P23772	31002725	10	14.23846	8.76792	9.66933	1650	Distal Intergenic	Fam187b	7	30981870
2	NA	chr7	31087440	31087651	212	*	Gata3	P23772	31087523	6	7.9583	5.57958	3.81677	1651	Distal Intergenic	Fxyd3	7	31068172
2	NA	chr7	31160912	31161041	130	*	Gata3	P23772	31160980	8	10.86119	7.11744	6.49876	1652	Promoter (1-2kb)	Gm10640	7	31162358
2	NA	chr7	39651467	39651582	116	*	Gata3	P23772	39651517	6	7.9583	5.57958	3.81677	1653	Distal Intergenic	Zfp619	7	39517766
2	NA	chr7	43920050	43920175	126	*	Gata3	P23772	43920087	8	11.00682	7.17375	6.63104	1654	Intron (ENSMUST00000205342.1/ENSMUST00000205342.1, intron 2 of 2)	Klk15	7	43933740
2	NA	chr7	44741511	44741650	140	*	Gata3	P23772	44741583	9	11.46031	7.49906	7.05565	1655	Promoter (2-3kb)	NA	7	44731480
2	NA	chr7	45510422	45510656	235	*	Gata3	P23772	45510520	15	18.73749	10.87326	13.9492	1656	Promoter (<=1kb)	Nucb1	7	45490458
2	NA	chr7	45592135	45592508	374	*	Gata3	P23772	45592289	43	50.30157	19.32792	44.44028	1657	Distal Intergenic	Bcat2	7	45585421
2	NA	chr7	45866743	45866858	116	*	Gata3	P23772	45866788	6	7.9583	5.57958	3.81677	1658	Promoter (<=1kb)	Grin2d	7	45831883
2	NA	chr7	45901629	45901744	116	*	Gata3	P23772	45901675	6	7.9583	5.57958	3.81677	1659	Exon (ENSMUST00000209395.1/70209, exon 2 of 2)	Tmem143	7	45897423
2	NA	chr7	51750201	51750512	312	*	Gata3	P23772	51750399	51	64.37414	23.67942	58.12859	1660	Distal Intergenic	Gas2	7	51862015
2	NA	chr7	58443411	58443614	204	*	Gata3	P23772	58443458	13	14.53785	8.88889	9.95469	1661	Distal Intergenic	Atp10a	7	58658246
2	NA	chr7	58452078	58452394	317	*	Gata3	P23772	58452217	13	14.53785	8.88889	9.95469	1662	Distal Intergenic	Atp10a	7	58658246
2	NA	chr7	58475202	58475317	116	*	Gata3	P23772	58475285	7	8.43589	5.94796	4.2556	1663	Distal Intergenic	Atp10a	7	58658246
2	NA	chr7	58725959	58726078	120	*	Gata3	P23772	58726010	7	7.24255	5.35296	3.18904	1664	Intron (ENSMUST00000168747.2/11982, intron 1 of 20)	Atp10a	7	58658246
2	NA	chr7	64225950	64226065	116	*	Gata3	P23772	64226031	5	6.51699	4.7825	2.52307	1665	Promoter (<=1kb)	Trpm1	7	64226581
2	NA	chr7	65704989	65705104	116	*	Gata3	P23772	65705012	5	6.31436	4.70219	2.40223	1666	Distal Intergenic	Tm2d3	7	65693524
2	NA	chr7	66233123	66233511	389	*	Gata3	P23772	66233330	32	38.17713	16.98405	32.67624	1667	Intron (ENSMUST00000167705.7/233328, intron 2 of 2)	Lrrk1	7	66226912
2	NA	chr7	68070798	68071048	251	*	Gata3	P23772	68070941	27	35.10528	17.03163	29.7044	1668	Intron (ENSMUST00000005671.9/16001, intron 2 of 20)	Igf1r	7	68148590
2	NA	chr7	68271830	68272107	278	*	Gata3	P23772	68271966	20	23.83188	12.68499	18.83929	1669	Promoter (1-2kb)	Fam169b	7	68273839
2	NA	chr7	72275578	72275734	157	*	Gata3	P23772	72275663	14	16.47983	9.81033	11.80099	1670	Intron (ENSMUST00000079323.7/244049, intron 1 of 22)	Mctp2	7	72077830
2	NA	chr7	73612755	73612929	175	*	Gata3	P23772	73612820	28	34.55347	16.37955	29.16892	1671	Intron (ENSMUST00000206025.1/ENSMUST00000206025.1, intron 1 of 1)	Chaserr	7	73539203
2	NA	chr7	74698028	74698255	228	*	Gata3	P23772	74698121	13	15.02621	9.15631	10.41639	1672	Distal Intergenic	Slco3a1	7	74295371
2	NA	chr7	75629811	75629926	116	*	Gata3	P23772	75629882	7	8.2205	5.84795	4.05952	1673	Intron (ENSMUST00000166315.6/75547, intron 8 of 36)	Akap13	7	75643319
2	NA	chr7	75793905	75794178	274	*	Gata3	P23772	75794075	15	18.41592	10.70592	13.64086	1674	Distal Intergenic	Klhl25	7	75848310
2	NA	chr7	75894295	75894414	120	*	Gata3	P23772	75894400	9	11.17973	7.37191	6.79171	1675	Distal Intergenic	Klhl25	7	75848441
2	NA	chr7	75927132	75927325	194	*	Gata3	P23772	75927219	12	14.36373	8.90411	9.78893	1676	Distal Intergenic	Klhl25	7	75848441
2	NA	chr7	77125221	77125336	116	*	Gata3	P23772	77125292	5	6.02022	4.5784	2.15331	1677	Distal Intergenic	NA	7	76411062
2	NA	chr7	79423200	79423315	116	*	Gata3	P23772	79423218	7	9.04722	6.21359	4.81959	1678	Intron (ENSMUST00000036865.12/208836, intron 14 of 37)	Fanci	7	79412736
2	NA	chr7	80166468	80166583	116	*	Gata3	P23772	80166508	7	9.32807	6.32661	5.07948	1679	Distal Intergenic	Sema4b	7	80186841
2	NA	chr7	80417223	80417353	131	*	Gata3	P23772	80417307	7	8.11801	5.7992	3.96338	1680	Distal Intergenic	Furin	7	80398594
2	NA	chr7	80862017	80862167	151	*	Gata3	P23772	80862106	11	14.53676	8.99887	9.95469	1681	Promoter (<=1kb)	NA	7	80862108
2	NA	chr7	84415480	84415721	242	*	Gata3	P23772	84415556	12	14.50204	8.9748	9.92324	1682	Distal Intergenic	Arnt2	7	84343851
2	NA	chr7	88207732	88207847	116	*	Gata3	P23772	88207785	7	8.91538	6.15858	4.69745	1683	Distal Intergenic	Ctsc	7	88278085
2	NA	chr7	90007147	90007466	320	*	Gata3	P23772	90007355	22	25.48263	13.07561	20.43054	1684	Intron (ENSMUST00000207458.1/319711, intron 6 of 8)	E230029C05Rik	7	90029159
2	NA	chr7	90290204	90290319	116	*	Gata3	P23772	90290218	9	10.11348	6.84931	5.79988	1685	Distal Intergenic	Sytl2	7	90302252
2	NA	chr7	90345076	90345276	201	*	Gata3	P23772	90345169	11	13.03876	8.28443	8.54136	1686	Intron (ENSMUST00000207578.1/83671, intron 1 of 6)	Sytl2	7	90348698
2	NA	chr7	92134294	92134502	209	*	Gata3	P23772	92134389	18	22.05044	12.15222	17.12315	1687	Intron (ENSMUST00000231777.2/23859, intron 18 of 27)	4930567K12Rik	7	92092206
2	NA	chr7	96915464	96915579	116	*	Gata3	P23772	96915544	7	9.32807	6.32661	5.07948	1688	Intron (ENSMUST00000136294.2/ENSMUST00000136294.2, intron 2 of 3)	Nars2	7	96951505
2	NA	chr7	97492645	97492763	119	*	Gata3	P23772	97492676	8	10.2524	6.86761	5.9289	1689	Intron (ENSMUST00000026126.9/101861, intron 4 of 22)	Ints4	7	97501779
2	NA	chr7	98581974	98582089	116	*	Gata3	P23772	98582007	7	8.11801	5.7992	3.96338	1690	Distal Intergenic	Emsy	7	98593499
2	NA	chr7	98674420	98674582	163	*	Gata3	P23772	98674488	18	20.84044	11.4769	15.96368	1691	Distal Intergenic	Emsy	7	98643057
2	NA	chr7	98694158	98694293	136	*	Gata3	P23772	98694191	7	7.56412	5.52295	3.47866	1692	Intron (ENSMUST00000148776.1/ENSMUST00000148776.1, intron 1 of 3)	NA	7	98701872
2	NA	chr7	99307294	99307428	135	*	Gata3	P23772	99307358	11	13.44211	8.48656	8.92081	1693	Intron (ENSMUST00000068973.10/17760, intron 1 of 3)	Map6	7	99269132
2	NA	chr7	99428861	99428993	133	*	Gata3	P23772	99428929	7	9.32807	6.32661	5.07948	1694	Intron (ENSMUST00000037528.9/233552, intron 4 of 17)	Gdpd5	7	99424113
2	NA	chr7	100946631	100946746	116	*	Gata3	P23772	100946680	7	9.45714	6.37667	5.18931	1695	Intron (ENSMUST00000060174.5/233571, intron 1 of 2)	Arhgef17	7	100869752
2	NA	chr7	102242429	102242603	175	*	Gata3	P23772	102242509	7	9.04722	6.21359	4.81959	1696	Intron (ENSMUST00000106923.1/56212, intron 2 of 2)	Pgap2	7	102235903
2	NA	chr7	108954431	108954593	163	*	Gata3	P23772	108954484	8	9.38272	6.47017	5.12795	1697	Intron (ENSMUST00000207583.1/22141, intron 1 of 3)	Tub	7	108950338
2	NA	chr7	109510904	109511060	157	*	Gata3	P23772	109510971	13	17.16759	10.23392	12.45523	1698	Promoter (2-3kb)	Trim66	7	109453776
2	NA	chr7	109951468	109951587	120	*	Gata3	P23772	109951487	6	7.72075	5.48589	3.61804	1699	Intron (ENSMUST00000106722.1/19347, intron 1 of 21)	Dennd5a	7	109934059
2	NA	chr7	110164032	110164169	138	*	Gata3	P23772	110164107	6	7.601	5.43689	3.50795	1700	Distal Intergenic	1600010M07Rik	7	109998412
2	NA	chr7	110432108	110432719	612	*	Gata3	P23772	110432370	35	37.37079	15.27365	31.89378	1701	Intron (ENSMUST00000164759.7/319934, intron 13 of 39)	Sbf2	7	110422447
2	NA	chr7	111108979	111109102	124	*	Gata3	P23772	111109074	8	8.25492	5.8862	4.09084	1702	Intron (ENSMUST00000209597.1/75479, intron 2 of 2)	Zbed5-ps	7	111083064
2	NA	chr7	113419424	113419656	233	*	Gata3	P23772	113419527	11	13.30392	8.4181	8.79087	1703	Distal Intergenic	Pth	7	113385580
2	NA	chr7	114161142	114161427	286	*	Gata3	P23772	114161339	21	22.70029	11.73959	17.74954	1704	Distal Intergenic	Rras2	7	114046782
2	NA	chr7	114213642	114213854	213	*	Gata3	P23772	114213744	12	12.34919	7.79844	7.8919	1705	Distal Intergenic	NA	7	114215594
2	NA	chr7	114401217	114401347	131	*	Gata3	P23772	114401315	9	11.46031	7.49906	7.05565	1706	Intron (ENSMUST00000163996.1/71045, intron 1 of 3)	NA	7	114354640
2	NA	chr7	114479837	114480288	452	*	Gata3	P23772	114479989	68	77.31731	22.47557	70.67603	1707	Intron (ENSMUST00000032909.8/18576, intron 1 of 15)	Pde3b	7	114506178
2	NA	chr7	115494744	115494859	116	*	Gata3	P23772	115494795	6	6.62159	4.99109	2.61888	1708	Intron (ENSMUST00000206034.1/20679, intron 13 of 15)	Sox6	7	115512744
2	NA	chr7	116484240	116484615	376	*	Gata3	P23772	116484389	32	39.23708	17.60939	33.70286	1709	Distal Intergenic	Nucb2	7	116504369
2	NA	chr7	119836147	119836380	234	*	Gata3	P23772	119836211	21	24.43069	12.75732	19.4148	1710	Promoter (1-2kb)	Rexo5	7	119834357
2	NA	chr7	119836512	119836729	218	*	Gata3	P23772	119836559	10	9.42847	6.37866	5.17216	1711	Promoter (2-3kb)	Rexo5	7	119834357
2	NA	chr7	120180722	120180868	147	*	Gata3	P23772	120180783	12	15.58653	9.50292	10.94952	1712	Intron (ENSMUST00000033201.6/72074, intron 1 of 1)	NA	7	120173858
2	NA	chr7	120983222	120983339	118	*	Gata3	P23772	120983265	9	9.62457	6.58979	5.34277	1713	Promoter (<=1kb)	Mfsd13b	7	120982584
2	NA	chr7	122131932	122132129	198	*	Gata3	P23772	122132006	13	15.42231	9.36768	10.79255	1714	Promoter (<=1kb)	Palb2	7	122107262
2	NA	chr7	125472230	125472497	268	*	Gata3	P23772	125472392	16	17.93793	10.2688	13.18737	1715	Intron (ENSMUST00000033006.13/67711, intron 2 of 7)	Nsmce1	7	125471167
2	NA	chr7	125512026	125512204	179	*	Gata3	P23772	125512106	13	15.70259	9.5141	11.06095	1716	Distal Intergenic	Nsmce1	7	125467640
2	NA	chr7	125585285	125585439	155	*	Gata3	P23772	125585341	7	8.78868	6.10454	4.58102	1717	Distal Intergenic	Il21r	7	125603429
2	NA	chr7	126182595	126182751	157	*	Gata3	P23772	126182707	10	11.05661	7.30412	6.67514	1718	Promoter (<=1kb)	Xpo6	7	126169268
2	NA	chr7	126606731	126606863	133	*	Gata3	P23772	126606752	7	9.04722	6.21359	4.81959	1719	Distal Intergenic	Il27	7	126589010
2	NA	chr7	126862121	126862236	116	*	Gata3	P23772	126862213	5	6.51699	4.7825	2.52307	1720	Promoter (<=1kb)	Ino80e	7	126852895
2	NA	chr7	127232803	127232924	122	*	Gata3	P23772	127232849	7	9.18463	6.26959	4.94494	1721	Promoter (<=1kb)	Zfp553	7	127233061
2	NA	chr7	128383842	128383995	154	*	Gata3	P23772	128383927	7	8.91538	6.15858	4.69745	1722	Intron (ENSMUST00000033133.11/67865, intron 4 of 4)	Rgs10	7	128374001
2	NA	chr7	132402706	132402953	248	*	Gata3	P23772	132402856	14	17.68706	10.43841	12.94779	1723	Intron (ENSMUST00000124096.7/14183, intron 2 of 6)	Chst15	7	132235780
2	NA	chr7	137720287	137720402	116	*	Gata3	P23772	137720339	6	7.9583	5.57958	3.81677	1724	Distal Intergenic	NA	7	137437689
2	NA	chr7	139130587	139130781	195	*	Gata3	P23772	139130679	10	11.72958	7.65484	7.30921	1725	Intron (ENSMUST00000016125.11/57740, intron 2 of 11)	NA	7	139089247
2	NA	chr7	139146067	139146276	210	*	Gata3	P23772	139146163	15	21.08733	11.9985	16.2022	1726	Intron (ENSMUST00000016125.11/57740, intron 1 of 11)	Stk32c	7	139103638
2	NA	chr7	139973112	139973273	162	*	Gata3	P23772	139973187	15	19.25141	11.13431	14.4384	1727	Intron (ENSMUST00000139218.1/ENSMUST00000139218.1, intron 2 of 4)	Spef1l	7	139972442
2	NA	chr7	140188455	140188580	126	*	Gata3	P23772	140188470	11	12.66634	8.09171	8.1882	1728	Distal Intergenic	Or6f2	7	140176061
2	NA	chr7	140207035	140207240	206	*	Gata3	P23772	140207130	27	34.0894	16.45607	28.72188	1729	Distal Intergenic	Or6b13	7	140201743
2	NA	chr7	140321185	140321328	144	*	Gata3	P23772	140321260	11	12.66634	8.09171	8.1882	1730	Promoter (1-2kb)	Or13a19	7	140322602
2	NA	chr7	140374531	140374739	209	*	Gata3	P23772	140374628	10	11.16187	7.36032	6.77561	1731	Promoter (<=1kb)	Or12j3	7	140372587
2	NA	chr7	140981880	140982033	154	*	Gata3	P23772	140981971	18	22.91487	12.6162	17.95583	1732	Distal Intergenic	Ifitm1	7	140968040
2	NA	chr7	141072649	141072785	137	*	Gata3	P23772	141072681	6	7.84578	5.53578	3.73067	1733	Promoter (2-3kb)	B4galnt4	7	141070602
2	NA	chr7	141414520	141414635	116	*	Gata3	P23772	141414572	7	9.45714	6.37667	5.18931	1734	Promoter (<=1kb)	NA	7	141407794
2	NA	chr7	142113883	142114045	163	*	Gata3	P23772	142113936	5	6.21225	4.66019	2.31706	1735	Intron (ENSMUST00000211351.1/ENSMUST00000211351.1, intron 3 of 3)	Gm45618	7	142120070
2	NA	chr7	142298614	142298732	119	*	Gata3	P23772	142298693	8	9.85402	6.69145	5.55677	1736	Promoter (1-2kb)	Krtap5-1	7	142296377
2	NA	chr7	143628723	143628875	153	*	Gata3	P23772	143628802	26	32.30203	15.76182	27.00512	1737	Promoter (<=1kb)	Tnfrsf26	7	143607659
2	NA	chr7	143712735	143712987	253	*	Gata3	P23772	143712836	18	22.38483	12.33366	17.44625	1738	Intron (ENSMUST00000119499.7/79196, intron 3 of 21)	Osbpl5	7	143703054
